host_since,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,amenities,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,Bijlmer-Centrum,Bijlmer-Oost,Bos en Lommer,Buitenveldert - Zuidas,Centrum-Oost,Centrum-West,De Aker - Nieuw Sloten,De Baarsjes - Oud-West,De Pijp - Rivierenbuurt,Gaasperdam - Driemond,Geuzenveld - Slotermeer,IJburg - Zeeburgereiland,Noord-Oost,Noord-West,Oostelijk Havengebied - Indische Buurt,Osdorp,Oud-Noord,Oud-Oost,Slotervaart,Watergraafsmeer,Westerpark,Zuid,Entire home/apt,Hotel room,Private room,Shared room
2010,1,2,5,1,52.35099,4.88663,2,1.0,31,81.0,3,295,4.72,1,3.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,1,1,3,0,52.35987,4.84998,2,1.5,45,140.0,3,39,4.97,0,0.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,5,0,52.37851,4.84993,2,1.0,37,100.0,3,25,4.72,0,0.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,3,7,1,52.35896,4.8701,2,1.0,27,130.0,2,361,4.94,0,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012,1,0,7,1,52.36919,4.89745,2,1.0,9,80.0,3,216,4.7,0,3.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,6,0,52.35042,4.91603,3,1.0,44,185.0,4,38,4.89,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,1,1,4,1,52.35458,4.9039,2,1.5,27,139.0,3,40,4.93,1,0.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,1,2,7,1,52.35331,4.89781,2,1.0,12,74.0,3,35,4.86,1,1.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,0,5,1,52.38846,4.91704,3,1.0,8,120.0,2,1,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018,0,5,1,1,52.39674,4.90495,4,1.0,29,309.0,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011,0,1,5,1,52.36422,4.93679,3,1.0,14,130.0,5,5,4.8,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,1,16,8,1,52.37426,4.89926,2,0.5,19,104.0,2,109,4.76,0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,3,1,52.37222,4.86226,2,1.0,10,75.0,1,1,4.0,1,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,1,2,1,52.37007,4.87567,4,1.5,26,249.0,1,7,5.0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,21,4,1,52.36568,4.85883,2,0.0,7,63.0,1,58,4.55,1,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,2,3,0,52.37225,4.85858,2,1.0,25,240.0,3,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,5,1,52.36457,4.91142,2,1.0,12,165.0,10,51,4.76,0,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,5,1,52.36398,4.93364,2,1.0,16,125.0,2,27,4.81,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019,0,0,2,0,52.36884,4.86812,4,1.0,13,169.0,5,0,0.0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,6,1,52.35363,4.91644,5,1.5,11,170.0,12,7,5.0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015,0,1,6,1,52.35591,4.91813,4,1.5,19,175.0,2,1,5.0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015,0,0,3,1,52.29322,4.98001,4,1.0,46,189.0,2,3,4.67,1,1.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,1,1,5,1,52.35945,4.89665,2,1.0,25,232.0,4,15,4.93,0,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,5,0,52.38427,4.8725,2,1.0,20,140.0,2,11,4.91,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,0,13,8,1,52.42204,4.9558,4,1.0,17,82.0,2,149,4.42,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,5,1,52.38919,4.88846,5,1.5,21,220.0,1,7,4.43,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,1,1,8,1,52.37478,4.83669,4,1.5,52,250.0,3,19,4.84,1,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,1,2,7,1,52.37344,4.89616,2,1.0,14,104.0,2,8,4.88,1,3.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,4,0,52.34328,5.00975,4,2.5,32,455.0,4,1,5.0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,2,0,52.35194,4.91335,1,1.0,17,89.0,5,32,4.74,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013,0,2,6,1,52.35307,4.92044,1,1.5,19,70.0,1,54,4.85,1,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013,1,2,6,1,52.36203,4.87407,4,3.0,35,1000.0,4,20,4.89,0,5.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,0,2,0,52.35188,4.88341,3,1.0,18,229.0,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2016,0,2,6,1,52.36907,4.94288,4,1.5,32,48.0,2,9,4.67,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,7,1,52.36679,4.86567,2,1.5,30,91.0,3,18,4.83,0,0.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,4,1,52.35537,4.9251,2,1.0,12,85.0,4,2,5.0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,0,1,4,1,52.36611,4.87783,2,1.0,11,80.0,2,15,4.87,0,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,1,2,8,1,52.36245,4.86581,2,1.0,23,55.0,3,401,4.68,1,4.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,2,6,1,52.35558,4.83323,2,1.0,14,42.0,4,31,5.0,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,0,0,8,1,52.385,4.85014,2,1.0,16,102.0,2,2,5.0,0,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,5,1,52.37027,4.87347,2,1.0,13,185.0,3,3,4.67,1,0.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,2,8,1,52.38134,4.91465,3,1.0,13,120.0,7,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014,1,1,5,1,52.37732,4.86135,4,1.0,34,200.0,3,58,4.91,0,0.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,1,5,0,52.36397,4.90768,2,1.5,27,95.0,3,199,4.97,0,3.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,4,1,52.36325,4.86659,2,1.0,29,150.0,3,6,5.0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,0,2,2,0,52.35154,4.99529,2,1.0,8,130.0,2,2,4.0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,0,0,2,1,52.30032,4.97542,1,1.0,32,42.0,2,4,5.0,1,3.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,0,8,2,1,52.34702,4.83143,2,1.0,20,136.0,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012,0,1,9,1,52.3418,4.91066,3,1.5,54,89.0,5,523,4.7,1,5.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,0,1,5,1,52.35296,4.9038,4,1.0,35,280.0,5,6,5.0,0,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,3,1,52.36893,4.88469,6,1.5,39,340.0,7,3,4.67,1,0.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,6,1,52.36757,4.86833,2,1.5,43,314.0,4,39,4.97,0,0.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,0,8,1,52.35757,4.89981,2,1.0,13,180.0,2,1,5.0,0,0.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,9,1,52.37126,4.86241,7,1.5,40,200.0,2,47,4.47,0,0.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,2,0,52.34317,4.90882,2,1.0,24,135.0,1,15,5.0,0,0.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,1,1,7,1,52.37511,4.88313,2,1.5,31,76.0,1,300,4.88,0,6.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,1,1,8,1,52.3839,4.89202,2,1.5,25,95.0,3,358,4.85,1,4.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,1,5,1,52.34282,4.84821,2,1.0,13,75.0,2,44,4.5,1,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,1,0,2,1,52.361374,4.883171,2,1.0,33,167.0,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2012,0,1,5,1,52.3737,4.92581,2,1.5,27,120.0,14,84,4.73,0,0.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,2,6,1,52.34406,4.89874,2,1.5,20,114.0,1,6,5.0,0,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,1,6,1,52.36245,4.904,2,1.0,21,70.0,3,190,4.81,0,2.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,0,1,0,52.30716,4.97856,2,1.0,26,70.0,1,9,4.56,1,0.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,0,5,7,1,52.35815,4.85627,2,1.0,9,74.0,1,698,4.7,1,44.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,1,2,0,52.35973,4.85598,2,1.5,11,174.0,3,5,4.6,0,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,8,7,1,52.36856,4.88984,2,1.0,10,92.0,1,24,4.17,1,1.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,6,1,52.39022,4.87878,2,1.0,26,79.0,2,27,5.0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,1,1,5,1,52.372,4.84921,2,1.0,20,99.0,1,29,5.0,0,0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,6,1,52.33957,4.91788,2,1.0,10,100.0,3,20,4.8,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,0,1,4,1,52.36321,4.93062,4,1.0,43,300.0,2,4,4.5,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013,1,1,6,1,52.4147,5.02643,3,1.0,23,85.0,3,122,4.89,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,3,1,52.35712,4.89091,4,1.5,31,198.0,7,3,4.33,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,7,1,52.38243,4.8696,3,1.0,14,101.0,3,12,4.91,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,1,2,10,1,52.38598,4.89164,2,1.0,34,125.0,2,340,4.93,0,3.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,4,1,52.37087,4.8551,4,1.0,29,150.0,4,14,4.5,0,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,8,9,1,52.37944,4.8944,4,1.0,32,264.0,5,50,4.78,1,0.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,2,5,1,52.36261,4.86116,2,1.5,44,207.0,2,2,5.0,0,0.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,1,8,1,52.3743,4.89216,2,1.0,27,70.0,3,235,4.96,0,6.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,8,2,1,52.36941,4.90378,2,1.0,6,6477.0,1,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,0,5,1,52.38127,4.87039,2,1.0,46,65.0,1,2,5.0,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019,1,2,5,1,52.373077,4.87708,2,1.0,29,79.0,1,168,4.9,0,5.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,1,2,8,1,52.3651,4.84018,1,1.5,25,58.0,1,37,4.95,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,0,1,2,1,52.35759,4.93209,5,2.0,37,140.0,4,7,4.86,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,0,0,5,1,52.36378,4.88348,3,1.5,47,304.0,30,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,9,8,1,52.35675,4.90002,2,0.0,31,80.0,2,33,4.94,1,1.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,0,1,3,0,52.38772,4.88147,1,1.5,17,125.0,2,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,1,2,4,1,52.34269,4.87192,2,1.0,44,98.0,2,293,4.97,0,3.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1,1,8,1,52.37088,4.86699,2,1.0,23,95.0,2,201,4.98,0,4.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,0,1,2,1,52.36926,4.87478,4,1.5,48,261.0,3,4,4.75,0,1.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,0,9,1,52.35536,4.93027,2,1.0,36,81.0,2,41,4.85,1,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2015,0,1,5,1,52.37418,4.89823,4,1.5,21,145.0,2,91,4.36,0,1.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,0,5,4,0,52.38525,4.95448,4,1.0,58,75.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,3,0,52.3565,4.91704,2,2.0,26,150.0,4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017,0,1,6,1,52.36864,4.93021,4,1.0,19,130.0,2,12,4.33,1,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,3,8,1,52.36609,4.88205,3,1.0,21,67.0,1,94,4.32,1,6.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,16,8,1,52.37426,4.89926,4,0.5,18,209.0,1,82,4.81,0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,0,2,7,1,52.37356,4.89861,2,1.0,15,99.0,3,73,4.75,1,1.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,2,1,52.35637,4.91839,2,2.0,22,200.0,14,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2019,0,7,2,1,52.36054,4.91984,1,1.0,10,24.0,1,855,4.56,1,28.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019,0,2,7,1,52.37228,4.87937,2,1.0,16,150.0,1,0,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,1,2,5,1,52.357765,4.902114,2,2.0,28,45.0,1,286,4.84,1,6.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,5,1,52.35942,4.85676,4,1.5,31,256.0,2,14,4.92,0,0.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,5,4,1,52.31008,4.99993,2,1.0,10,85.0,1,4,4.0,1,1.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,1,0,2,1,52.42476,4.88693,6,3.0,29,300.0,2,25,4.96,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,6,1,52.38472,4.87136,2,1.0,19,129.0,1,14,4.64,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2013,0,1,5,1,52.3542,4.99427,2,1.0,34,90.0,6,3,5.0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,1,4,0,52.35589,4.87728,4,1.0,40,300.0,4,48,4.77,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012,0,0,3,0,52.35699,4.89705,2,1.0,23,200.0,3,27,4.64,0,0.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,6,0,52.36283,4.88712,2,1.0,25,89.0,2,126,4.29,1,3.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,0,1,8,1,52.35457,4.86748,6,1.5,41,430.0,3,18,4.89,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013,0,1,4,1,52.36934,4.83174,4,2.5,30,200.0,2,12,4.82,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,0,1,3,0,52.39079,4.8811,2,1.5,24,170.0,2,7,4.86,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,0,1,2,0,52.3738,4.89083,2,1.0,27,101.0,2,17,4.31,0,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,1,8,1,52.35723,4.85696,3,1.0,26,61.0,3,201,4.81,0,3.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,6,1,52.36938,4.85185,4,1.0,15,277.0,1,4,5.0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,1,1,4,0,52.37245,4.88869,2,1.0,43,166.0,1,74,4.66,0,7.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,6,7,1,52.33797,4.86804,2,1.5,18,166.0,3,15,4.8,0,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,5,9,1,52.34336,4.90479,2,1.0,37,97.0,2,421,4.74,0,4.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,2,5,0,52.34117,4.9084,4,1.0,18,125.0,2,5,4.6,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,1,0,52.36049,4.90932,4,1.0,34,249.0,2,1,5.0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2021,0,1,7,1,52.35813,4.90221,2,1.0,23,51.0,1,26,4.58,1,2.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,1,1,9,1,52.35228,4.92039,3,1.0,22,72.0,3,218,4.85,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013,0,0,8,1,52.37745,4.86177,2,1.0,14,115.0,2,0,0.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,8,1,52.38304,4.88376,2,1.5,24,130.0,3,22,4.8,0,0.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,1,0,8,1,52.33466,4.84915,4,1.0,36,136.0,2,57,4.91,0,1.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,0,0,8,1,52.37994,4.8758,4,1.0,26,150.0,2,46,4.93,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,0,1,5,1,52.37853,4.83933,4,1.5,35,143.0,3,11,4.82,0,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,0,5,1,52.37366,4.85632,2,1.0,17,90.0,6,1,5.0,0,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,10,1,1,52.37392,4.89635,2,1.0,20,132.0,1,0,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,1,4,0,52.37056,4.86855,5,1.0,44,231.0,3,33,4.79,0,0.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,1,7,7,1,52.41947,4.87136,7,1.5,36,145.0,2,44,4.59,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,1,1,52.38034,4.85635,2,1.5,27,110.0,2,7,5.0,0,2.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,9,1,52.38012,4.99679,4,2.5,23,250.0,4,2,5.0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,4,4,0,52.35645,4.90875,2,0.5,18,100.0,2,5,4.8,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2015,0,0,7,1,52.365269,4.87544,4,1.5,32,78.0,2,10,5.0,1,8.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,5,4,1,52.3102,5.00055,2,1.0,24,98.0,1,73,4.5,1,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,0,2,7,1,52.36251,4.9411,2,1.0,31,120.0,3,1,5.0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
