latitude,longitude,host_since,amenities,reviews_per_month,number_of_reviews,host_verifications,host_total_listings_count,accommodates,review_scores_rating,minimum_nights,bathrooms_text,host_is_superhost,price
52.37486,4.87437,2013,16,0.66,53,3,3,2,4.8,3,1.0,0,155.0
52.3767,4.8919,2012,41,4.35,281,8,0,2,4.83,2,1.0,1,103.0
52.38472,4.96543,2013,40,0.42,17,5,1,5,5.0,2,3.0,0,205.0
52.36728,4.85132,2019,12,0.72,16,5,0,2,5.0,2,1.0,1,88.0
52.37763,4.83702,2015,15,0.43,16,7,1,2,5.0,5,1.0,1,111.0
52.36479,4.90458,2021,33,1.62,2,3,0,6,4.0,7,1.0,0,209.0
52.35969,4.79162,2014,32,0.32,20,4,1,4,4.65,2,1.0,0,250.0
52.38786,4.88604,2018,40,0.27,1,6,4,4,3.0,7,1.0,0,122.0
52.37418,4.86866,2014,20,0.31,27,6,1,4,4.54,3,1.5,0,145.0
52.35998,4.89264,2020,19,3.61,52,2,0,2,4.42,1,1.0,0,79.0
52.35571,4.90869,2018,20,4.94,13,2,1,2,4.69,2,1.0,0,100.0
52.38501,4.86642,2014,47,0.49,23,4,1,3,4.83,4,1.5,0,132.0
52.36937,4.91548,2016,43,1.38,5,6,0,2,4.8,3,1.5,0,155.0
52.35554,4.89705,2013,25,1.34,21,9,3,4,4.76,3,2.0,1,167.0
52.368271,4.923936,2018,32,6.52,43,5,6,4,4.6,1,1.0,0,261.0
52.36331,4.85331,2016,41,0.96,27,6,1,4,5.0,30,1.0,1,229.0
52.38044,4.83816,2012,25,2.38,90,9,1,2,4.79,3,1.0,0,90.0
52.34859,4.90265,2013,39,0.04,2,6,2,4,5.0,3,1.0,0,230.0
52.39289,4.91633,2014,59,0.31,10,6,1,6,5.0,3,2.0,0,230.0
52.34825,4.93682,2012,22,0.17,14,4,1,4,4.93,2,2.0,0,150.0
52.34255,4.90114,2014,31,0.06,2,3,1,2,5.0,3,1.0,0,120.0
52.3686,4.87465,2013,30,0.4,19,3,1,3,4.94,2,2.5,1,315.0
52.37318,4.88886,2013,23,1.02,69,6,1,2,4.81,3,1.5,1,229.0
52.34702,4.83143,2020,20,0.0,0,2,8,2,0.0,1,1.0,0,136.0
52.375519,4.882921,2020,18,5.22,101,6,2,2,4.79,1,1.5,1,49.0
52.3601,4.88193,2020,37,1.23,9,2,0,4,5.0,1,1.0,1,208.0
52.36935,4.86748,2014,63,0.8,60,6,1,6,4.82,2,2.5,0,486.0
52.35616,4.90086,2018,14,0.0,0,7,2,2,0.0,2,1.0,0,137.0
52.37223,4.89534,2013,23,2.86,135,8,3,2,4.81,2,1.0,1,83.0
52.36894,4.89988,2018,12,1.48,7,5,2,2,5.0,2,1.5,0,137.0
52.34907,4.77346,2015,20,0.19,13,3,0,4,4.6,2,1.0,0,196.0
52.35094,4.83096,2013,26,2.0,107,7,2,2,4.63,4,1.0,0,65.0
52.38165,4.87645,2014,5,0.52,2,5,0,4,5.0,3,1.0,0,75.0
52.38591,4.87836,2016,63,1.83,7,4,1,2,4.86,2,1.5,0,275.0
52.31021,5.01813,2018,63,0.1,4,2,1,5,5.0,7,1.5,0,350.0
52.3762,4.88435,2013,29,0.14,1,4,1,2,5.0,2,1.0,0,264.0
52.36315,4.90779,2015,20,0.16,1,7,4,2,5.0,7,1.0,1,158.0
52.29103,4.99251,2015,11,0.0,0,4,0,4,0.0,15,1.0,0,97.0
52.35443,4.91673,2014,21,0.7,46,5,1,3,4.96,3,1.5,0,179.0
52.38716,4.87407,2018,41,0.2,7,2,1,4,5.0,5,1.0,0,380.0
52.36678,4.86705,2011,11,0.0,0,8,6,2,0.0,1,1.0,0,175.0
52.37915,4.85889,2012,44,0.25,17,4,1,2,5.0,2,1.0,0,95.0
52.39147,4.88684,2014,29,2.73,121,5,1,2,4.98,2,1.0,1,80.0
52.34706,4.86147,2015,18,0.96,5,5,1,2,4.8,1,1.5,0,88.0
52.30032,4.97542,2018,32,3.24,4,2,0,1,5.0,2,1.0,0,42.0
52.35301,4.89872,2014,25,2.0,2,7,2,4,5.0,1,1.5,1,136.0
52.36604,4.9402,2014,35,0.42,25,4,1,2,4.68,2,1.0,0,175.0
52.35876,4.85966,2012,26,0.59,40,6,1,4,4.9,4,1.0,0,199.0
52.36597,4.89975,2017,31,3.46,168,4,1,4,4.74,3,1.0,1,240.0
52.40661,4.89922,2016,46,0.11,5,1,1,4,5.0,5,2.0,0,302.0
52.38489,4.83353,2020,17,2.37,41,2,6,6,4.59,1,1.0,0,144.0
52.37722,4.88864,2021,13,2.28,15,2,6,2,4.2,1,1.0,0,135.0
52.34131,4.84542,2013,13,0.36,20,3,13,2,4.35,2,1.0,0,100.0
52.37637,4.89308,2015,21,2.56,108,8,1,2,4.92,2,1.0,1,114.0
52.34965,5.00809,2015,43,0.14,11,4,1,5,5.0,3,3.0,0,499.0
52.34424,4.89612,2019,21,0.17,5,7,1,4,5.0,1,1.0,0,450.0
52.35685,4.87343,2014,45,0.81,35,9,1,4,4.71,3,1.5,0,380.0
52.3395,4.84898,2012,38,3.19,302,8,1,4,4.77,2,1.0,0,125.0
52.37906,4.86187,2013,31,0.35,23,5,1,4,4.74,3,1.0,0,160.0
52.35645,4.888,2016,34,0.56,30,7,1,2,5.0,2,1.5,1,250.0
52.35048,4.89547,2014,23,0.29,19,3,1,2,4.89,2,1.0,0,175.0
52.38371,4.89072,2014,21,0.72,21,3,1,2,5.0,3,1.0,0,103.0
52.36903,4.88716,2019,12,3.29,58,5,2,2,4.83,1,1.0,0,153.0
52.35821,4.99557,2014,28,0.34,12,4,1,5,4.92,6,2.0,0,250.0
52.38855,4.88521,2012,25,0.64,64,4,1,2,4.79,3,2.0,0,250.0
52.36853,4.87622,2018,33,1.69,27,2,0,4,4.96,3,1.5,1,157.0
52.35479,4.91183,2019,34,0.0,0,3,0,3,0.0,2,1.0,0,195.0
52.35286,4.93355,2014,55,0.49,2,7,0,4,4.0,2,1.5,0,249.0
52.35667,4.87888,2016,38,1.3,52,7,1,4,4.83,2,1.0,0,200.0
52.35138,4.85136,2014,18,0.59,53,7,1,4,4.46,2,1.5,0,107.0
52.35432,4.90506,2012,23,0.01,1,4,1,4,5.0,2,1.0,0,305.0
52.38224,4.86862,2016,37,0.88,59,8,1,4,4.55,2,1.0,0,189.0
52.37292,4.84315,2020,17,1.96,33,6,0,4,4.97,2,1.0,0,114.0
52.3705,4.86328,2014,34,0.48,42,4,1,2,4.86,4,1.0,1,120.0
52.35633,4.81598,2019,41,0.71,17,3,1,4,4.76,1,1.0,0,110.0
52.34305,4.90372,2018,19,0.88,4,4,0,2,5.0,1,1.0,0,115.0
52.35027,4.89171,2018,17,0.17,2,5,1,2,5.0,5,1.5,0,120.0
52.36313,4.90641,2018,19,0.22,9,2,1,4,4.89,3,1.0,0,350.0
52.37552,4.89272,2015,9,0.0,0,8,4,4,0.0,2,2.0,0,99.0
52.3713,4.91089,2018,27,3.07,103,2,5,6,4.28,1,1.0,0,615.0
52.40051,4.90235,2014,44,1.05,17,4,2,4,4.88,2,1.5,0,115.0
52.34699,4.91347,2016,39,0.61,35,3,1,4,4.89,5,1.0,0,350.0
52.378647,4.881075,2018,32,0.81,37,1,1,2,4.97,2,1.0,1,180.0
52.35772,4.90668,2013,29,4.35,385,9,1,2,4.89,4,1.5,1,75.0
52.3628,4.86593,2015,32,2.0,2,3,0,2,4.5,1,1.0,0,117.0
52.38934,4.88073,2015,13,1.0,1,4,0,4,5.0,2,1.0,0,275.0
52.3532,4.88882,2014,37,1.05,5,7,0,2,5.0,1,1.5,0,80.0
52.36884,4.86812,2019,13,0.0,0,2,0,4,0.0,5,1.0,0,169.0
52.3871,4.89103,2011,49,1.82,41,9,0,2,4.93,2,1.5,1,115.0
52.37874,4.88263,2014,14,0.41,21,3,2,2,4.48,2,1.0,0,175.0
52.37262,4.95041,2019,40,2.02,61,5,1,2,4.84,2,1.0,0,80.0
52.34479,4.86156,2013,17,0.56,28,9,10,4,4.6,2,1.5,1,307.0
52.38495,4.84922,2012,29,0.42,15,5,2,2,5.0,6,1.0,1,110.0
52.3826,4.88612,2018,18,1.41,22,2,9,4,4.71,2,1.0,0,225.0
52.36385,4.88564,2016,21,6.62,436,6,2,2,4.78,2,1.0,1,90.0
52.37959,4.88209,2015,23,0.25,8,3,1,2,5.0,3,1.0,0,140.0
52.37238,4.8826,2013,22,0.57,25,3,1,2,4.65,3,1.0,0,214.0
52.35812,4.91396,2014,31,1.08,97,4,2,3,4.86,3,1.5,1,125.0
52.3243,4.97743,2014,20,0.9,61,7,2,2,4.59,3,1.0,0,61.0
52.35269,4.94626,2015,42,0.21,6,4,1,4,4.17,3,1.0,0,140.0
52.36934,4.83174,2013,30,0.26,12,4,1,4,4.82,2,2.5,0,200.0
52.36468,4.88678,2015,31,3.91,228,5,3,4,4.54,1,1.0,0,152.0
52.38556,4.91348,2013,12,0.0,0,6,2,1,0.0,3,1.0,0,125.0
52.36479,4.87741,2012,32,6.04,344,4,1,3,4.83,2,1.0,0,66.0
52.32781,4.9808,2011,41,0.54,26,6,1,4,4.96,4,1.5,0,195.0
52.34156,4.90765,2016,31,0.56,14,2,1,4,4.93,7,1.5,1,182.0
52.37128,4.86187,2016,13,0.27,15,3,1,4,4.87,2,2.5,0,237.0
52.35613,4.88863,2014,23,0.79,62,6,1,2,4.67,1,1.5,1,278.0
52.38412,4.8482,2013,15,0.0,0,8,1,2,0.0,7,1.0,0,70.0
52.39159,4.90806,2017,22,0.46,25,3,1,2,4.76,3,1.0,0,159.0
52.35935,4.89273,2017,13,0.97,7,8,1,2,4.43,2,1.0,0,101.0
52.29945,4.99795,2016,20,0.0,0,5,2,1,0.0,2,1.0,0,50.0
52.34408,4.82678,2014,21,0.0,0,5,2,2,0.0,14,1.5,0,130.0
52.37662972606157,4.889506495075167,2015,8,0.0,0,5,0,2,0.0,2,1.0,0,202.0
52.34703,4.87727,2014,10,1.23,99,5,4,2,4.67,2,1.0,0,99.0
52.37995,4.88577,2014,29,0.73,64,8,1,4,4.73,3,1.0,1,250.0
52.32835,4.97946,2015,18,0.08,4,5,1,4,4.25,7,1.5,0,150.0
52.38003,4.8831,2016,31,0.77,1,6,2,2,5.0,1,1.0,0,210.0
52.37944,4.85925,2018,24,0.17,6,1,1,4,4.83,7,1.0,0,130.0
52.37118,4.88286,2021,39,2.0,2,3,0,6,4.5,7,1.5,0,340.0
52.35164,4.9113,2013,43,0.28,18,9,1,4,4.94,3,1.5,0,200.0
52.36726,4.87591,2013,22,1.08,6,3,0,2,5.0,1,1.0,0,129.0
52.36912,4.90721,2018,32,0.66,24,7,1,3,4.5,4,1.5,0,125.0
52.361313,4.898549,2012,15,3.24,32,7,15,2,4.97,1,1.5,1,140.0
52.3633,4.91135,2015,23,5.2,397,4,2,2,4.68,2,1.0,0,75.0
52.37956,4.89453,2012,40,11.57,49,9,8,6,4.82,7,1.5,1,270.0
52.37212,4.91059,2017,24,2.26,4,2,2,2,4.25,1,2.0,0,79.0
52.35055,4.89251,2015,28,0.68,49,3,1,4,4.45,2,1.5,0,133.0
52.37552,4.82061,2014,38,0.27,7,8,1,4,5.0,3,2.0,0,170.0
52.36196,4.85534,2017,17,0.16,4,8,3,1,4.25,2,1.0,0,78.0
52.38986,4.87753,2016,7,3.46,9,4,1,2,4.89,1,1.0,0,118.0
52.37944,4.8944,2012,32,0.83,50,9,8,4,4.78,5,1.0,1,264.0
52.36397,4.91033,2015,34,6.86,8,11,35,4,5.0,3,1.0,1,161.0
52.3642,4.86495,2015,33,6.67,10,4,1,2,4.9,2,1.5,0,102.0
52.34456,4.89169,2014,11,0.04,1,8,0,2,5.0,1,1.0,0,130.0
52.37831,4.88733,2016,6,3.76,262,8,2,2,4.61,2,1.0,0,76.0
52.36044,4.86223,2012,23,0.93,35,9,1,2,4.91,2,1.0,0,145.0
52.36254,4.8928,2012,23,2.94,267,8,2,2,4.89,2,1.5,0,214.0
52.37383,4.87286,2018,30,2.52,95,6,4,4,4.74,3,3.0,1,314.0
52.364883,4.880225,2021,25,2.57,13,2,20,4,4.54,2,1.0,0,74.0
52.3598,4.93642,2011,45,0.69,38,4,1,4,4.84,2,1.5,1,199.0
52.38336,4.88475,2013,27,1.61,5,4,18,2,5.0,7,1.0,1,125.0
52.35813,4.90221,2021,25,4.64,26,7,1,2,4.69,1,1.0,0,46.0
52.37389,4.87255,2014,19,0.4,13,8,2,4,4.31,2,1.0,0,242.0
52.35332,4.89381,2012,36,1.22,30,7,1,2,4.7,3,1.0,0,110.0
52.36914,4.93437,2016,19,0.33,10,4,1,4,5.0,2,1.5,0,180.0
52.36579,4.92868,2014,20,0.92,33,3,1,2,4.94,2,1.0,1,98.0
52.36685,4.91097,2015,16,0.22,11,5,1,6,4.91,5,2.0,0,320.0
52.36933,4.89821,2014,13,0.0,0,4,0,4,0.0,3,1.0,0,295.0
52.38613,4.90719,2014,22,0.0,0,3,0,4,0.0,3,2.0,0,375.0
52.36576,4.93927,2019,31,0.28,8,7,1,4,4.88,4,1.0,0,220.0
52.39049,4.8829,2014,30,0.86,45,6,1,4,4.91,2,1.5,0,170.0
52.37856,4.86225,2013,34,0.2,14,4,1,2,5.0,2,1.5,0,123.0
52.39483,4.91477,2012,18,0.69,53,5,1,4,4.69,4,1.0,0,210.0
52.37675,4.88453,2016,23,1.01,70,3,1,2,4.96,3,1.0,1,148.0
52.36404,4.91228,2014,32,4.24,379,6,1,2,4.95,2,1.5,1,102.0
52.34883,4.8884,2015,54,0.58,44,4,1,2,4.93,4,1.5,0,175.0
52.36514,4.86196,2014,17,0.0,0,7,0,2,0.0,2,1.5,0,250.0
52.361374,4.883171,2020,33,0.0,0,2,0,2,0.0,1,1.0,1,167.0
52.37317,4.88255,2015,18,2.2,16,7,2,2,5.0,2,0.0,1,138.0
52.38594,4.91714,2017,6,0.23,12,3,1,4,4.92,3,1.5,0,90.0
52.34284,4.89175,2013,48,0.0,0,8,0,4,0.0,3,1.0,0,250.0
52.36129,4.98845,2012,28,0.05,3,4,1,4,4.0,7,1.0,0,395.0
52.37059,4.85031,2014,27,0.0,0,5,2,2,0.0,3,1.0,0,150.0
52.35182,4.89662,2016,11,1.92,112,2,1,2,4.59,1,1.0,0,83.0
52.35532,4.91381,2013,44,0.0,0,8,1,4,0.0,14,2.0,0,180.0
52.37035,4.85484,2016,10,0.0,0,2,0,3,0.0,2,1.0,0,55.0
52.35427,4.7986,2020,29,0.41,7,5,1,2,4.86,2,1.5,0,79.0
52.42054,4.90881,2016,25,0.78,33,2,1,2,4.97,2,1.0,0,95.0
52.41237,4.88696,2012,43,4.25,173,7,1,2,4.85,1,1.5,1,75.0
52.35341,4.84842,2015,39,0.72,36,4,1,4,4.89,2,2.0,0,180.0
52.36537,4.92648,2019,27,0.23,4,4,0,2,5.0,1,1.0,0,105.0
52.33193,4.87475,2011,23,1.44,8,5,2,1,3.88,2,1.0,0,59.0
52.37392,4.89635,2019,19,0.0,0,1,10,1,0.0,1,1.0,0,49.0
52.37424,4.86848,2014,40,1.35,7,4,0,3,4.29,2,1.0,0,150.0
52.34988,4.87967,2017,14,0.74,32,2,1,2,4.78,2,1.0,1,100.0
52.37556,4.89739,2018,18,2.47,97,7,2,2,4.73,3,1.0,0,89.0
52.37586,4.87896,2014,24,4.61,363,5,1,3,4.91,2,1.5,1,120.0
52.36398,4.85847,2013,28,0.43,33,4,1,2,4.94,2,1.0,0,90.0
52.361362,4.890488,2013,26,0.82,51,6,2,2,4.98,2,1.0,1,126.0
52.36677,4.90835,2010,15,0.0,0,9,1,3,0.0,2,1.0,0,180.0
52.37007,4.93717,2013,26,0.66,37,5,1,4,4.95,3,1.0,0,100.0
52.3806,4.88695,2017,41,0.58,29,8,1,2,5.0,3,1.0,1,280.0
52.36091,4.82665,2013,17,0.0,0,6,1,6,0.0,5,3.5,0,235.0
52.37404,4.90047,2019,42,0.0,0,6,0,6,0.0,1,1.5,0,433.0
52.34966,4.77328,2014,41,4.1,212,8,1,2,4.9,3,1.0,0,76.0
52.37192,4.90925,2018,25,0.58,7,1,2,2,4.14,1,1.0,0,171.0
52.36989,4.84952,2014,36,0.32,17,7,1,4,4.94,3,1.5,0,210.0
52.39171,4.93022,2014,33,1.0,1,2,0,4,5.0,4,1.5,0,80.0
52.37367,4.87394,2013,47,0.49,46,5,2,2,5.0,2,1.0,0,200.0
52.37515,4.89412,2019,11,0.26,4,7,17,2,3.5,1,1.0,0,48.0
52.35992,4.90599,2014,43,0.44,14,4,1,4,4.69,3,1.5,0,250.0
52.36599,4.87632,2016,26,0.32,19,3,1,2,4.47,4,1.5,1,250.0
52.41947,4.90653,2018,31,0.19,5,2,1,2,5.0,1,1.5,0,80.0
52.37056,4.88335,2016,17,0.2,1,4,2,2,5.0,7,1.0,0,450.0
52.36598,4.8611,2016,25,0.57,36,8,3,4,4.83,4,2.0,0,350.0
52.3532,5.00861,2017,36,0.48,24,3,1,2,4.96,2,1.5,0,95.0
52.36992,4.90279,2014,34,5.41,465,4,1,2,4.88,2,1.0,1,123.0
52.36983,4.87103,2014,9,0.48,36,2,1,4,4.17,3,1.0,0,101.0
52.36477,4.90901,2019,29,0.12,2,3,15,2,5.0,7,1.0,0,153.0
52.35283,5.00528,2014,18,0.03,1,7,13,2,5.0,1,3.5,1,74.0
52.3807,4.85693,2016,48,0.77,45,5,1,2,4.96,2,1.0,1,80.0
52.36998,4.88458,2018,22,4.56,212,7,1,4,4.69,2,1.0,0,76.0
52.355656,4.898954,2014,36,1.76,3,4,0,2,5.0,2,1.5,0,129.0
52.36382,4.94345,2011,14,1.63,124,5,1,2,4.8,1,1.0,0,79.0
52.3881,4.91438,2019,7,0.0,0,2,0,3,0.0,1,1.0,0,111.0
52.36023,4.8378,2017,20,0.1,5,3,1,2,5.0,5,1.5,0,115.0
52.35949,4.85472,2015,37,0.0,0,4,1,2,0.0,1,1.5,0,150.0
52.36101,4.89042,2013,32,1.0,57,8,2,2,4.8,2,1.0,0,165.0
52.37273,4.90743,2013,22,2.49,114,4,2,2,4.89,2,1.0,0,105.0
52.3557,4.88942,2014,51,0.88,36,8,1,2,4.94,2,1.0,1,145.0
52.38445,4.88746,2018,36,3.0,3,2,5,4,5.0,1,1.5,0,487.0
52.37839,4.85146,2015,30,4.48,194,9,1,2,4.79,2,1.0,1,55.0
52.38508,4.90925,2013,25,8.41,581,4,1,2,4.94,1,1.0,1,104.0
52.36282,4.86005,2012,35,0.67,43,5,1,2,4.93,5,1.0,1,109.0
52.36937,4.85477,2012,34,0.17,8,10,2,4,5.0,6,1.5,0,209.0
52.36893,4.88469,2021,39,0.58,3,3,0,6,4.67,7,1.5,0,340.0
52.38376,4.89005,2014,15,1.03,34,4,2,2,4.35,2,1.5,0,89.0
52.3707,4.86237,2019,12,1.1,31,7,0,4,4.55,2,1.0,0,150.0
52.39301,4.88249,2019,9,0.0,0,2,2,12,0.0,2,1.0,0,160.0
52.34417,4.85922,2013,19,0.75,6,3,0,2,5.0,2,1.0,0,100.0
52.37273,4.89294,2016,37,1.09,44,7,5,2,4.93,3,1.0,1,156.0
52.36276,4.86884,2012,14,0.04,1,6,1,4,5.0,5,1.0,0,250.0
52.38165,4.88793,2014,22,0.22,5,4,0,2,5.0,2,1.5,0,155.0
52.36223,4.86615,2013,22,0.13,3,6,1,2,4.33,5,1.0,0,59.0
52.35351,4.88529,2012,29,1.18,76,6,1,2,4.96,3,1.0,0,136.0
52.35508,4.94035,2011,34,0.51,28,9,3,4,4.89,3,1.5,1,190.0
52.37156,4.9438,2014,33,0.24,22,8,2,4,4.77,3,1.5,0,160.0
52.37095,4.89576,2018,18,2.31,87,7,1,2,4.6,1,1.0,0,76.0
52.37915,4.88627,2015,19,1.98,71,8,1,2,4.99,2,1.5,1,139.0
52.37583714007802,4.896050773689862,2017,19,0.0,0,2,3,2,0.0,3,1.0,0,59.0
52.37454,4.86253,2014,24,0.34,13,6,1,2,5.0,2,1.0,0,115.0
52.34174,4.90396,2013,11,0.67,62,3,1,4,4.56,3,1.0,0,220.0
52.37109,4.85758,2013,33,0.78,34,8,1,4,4.61,2,2.0,0,180.0
52.3741,4.93609,2012,21,0.03,2,5,1,3,4.5,7,1.0,0,60.0
52.38777,4.87501,2019,8,3.71,67,6,8,3,4.81,1,1.0,1,115.0
52.35457,4.89479,2017,36,0.13,7,4,1,4,5.0,4,1.5,0,557.0
52.35649,4.90499,2014,33,0.18,11,5,1,3,4.91,7,2.0,0,225.0
52.36073,4.85525,2013,25,0.49,13,9,1,3,5.0,6,1.5,0,156.0
52.36631,4.85752,2013,27,3.94,195,7,2,1,4.89,1,1.5,1,32.0
52.35178,4.90699,2011,37,0.86,97,4,1,4,4.76,3,2.5,0,270.0
52.37185,4.93894,2016,19,0.47,25,8,1,4,4.6,2,1.5,1,288.0
52.37998,4.89086,2016,19,0.86,54,5,2,2,4.49,2,1.0,0,102.0
52.38855,4.888612,2018,32,8.0,8,2,7,2,4.63,1,1.5,0,217.0
52.3639,4.88055,2021,24,2.36,10,2,20,2,4.3,2,1.0,0,60.0
52.38329,4.88865,2017,31,0.41,18,8,1,2,4.83,2,1.0,0,99.0
52.37161,4.85221,2021,9,2.73,6,2,2,3,4.0,1,1.5,0,45.0
52.3666,4.88799,2020,3,0.74,9,7,8,4,4.67,1,1.0,0,137.0
52.35305,4.90107,2012,37,0.48,22,5,1,4,4.95,4,1.0,1,150.0
52.38232,4.86988,2015,24,0.68,19,4,1,2,4.89,1,1.0,0,153.0
52.35113,4.93215,2014,17,0.51,32,4,1,2,4.88,3,1.0,0,114.0
52.38718,4.88883,2015,28,5.72,436,8,1,2,4.95,2,1.0,1,96.0
52.35902,4.89606,2012,9,1.6,181,3,1,4,4.84,3,1.0,0,145.0
52.38018,4.87985,2016,24,1.67,106,7,1,2,4.8,30,1.0,0,149.0
52.356134340310575,4.8289559789641885,2013,8,0.0,0,4,0,2,0.0,1,1.0,0,105.0
52.35749,4.87699,2013,61,0.3,30,4,1,5,4.81,2,1.0,0,399.0
52.35091,4.84867,2013,21,0.29,14,5,3,1,4.93,1,1.5,1,58.0
52.37369,4.90379,2013,42,5.57,515,8,1,4,4.94,1,1.0,1,136.0
52.32019,4.95501,2013,35,0.06,5,5,2,2,4.8,2,1.5,1,72.0
52.35198,4.93675,2012,54,0.85,35,4,1,2,5.0,2,1.0,1,125.0
52.36739,4.9118,2015,28,0.26,1,5,0,2,5.0,3,1.5,0,160.0
52.37938,4.84683,2018,20,0.49,16,2,1,4,5.0,3,1.0,1,200.0
52.37747,4.89349,2015,16,2.53,114,8,4,2,4.11,2,1.0,0,61.0
52.36613,4.86611,2016,41,0.98,68,4,1,4,4.97,2,1.0,1,150.0
52.35166,4.83893,2013,39,0.11,6,3,1,5,5.0,4,1.5,0,225.0
52.40476,4.92506,2018,30,0.81,1,2,20,2,5.0,1,1.0,1,189.0
52.36347,4.87314,2014,50,0.46,39,6,1,4,4.97,2,2.5,1,245.0
52.35574,4.91184,2019,10,0.0,0,2,4,2,0.0,1,1.0,0,123.0
52.29361,4.98097,2017,25,0.52,28,8,1,2,4.86,3,1.0,0,70.0
52.36821,4.88784,2020,3,2.22,35,7,8,3,4.31,1,1.0,0,117.0
52.35232,4.91129,2015,32,0.0,0,7,1,2,0.0,7,1.5,0,180.0
52.35986,4.86332,2014,21,0.92,76,4,1,2,4.8,2,2.0,0,106.0
52.372378399646266,4.881453499153207,2015,24,0.0,0,4,2,4,0.0,2,1.5,0,100.0
52.36232,4.89929,2014,30,2.3,107,8,1,4,4.93,3,1.0,1,134.0
52.36655,4.86362,2013,25,1.54,4,8,0,2,5.0,2,1.0,0,70.0
52.3601,4.88193,2020,38,0.0,0,2,0,2,0.0,1,1.0,1,134.0
52.38518,4.88601,2014,45,0.0,0,8,0,2,0.0,14,1.5,0,150.0
52.3707,4.89495,2018,14,3.36,131,7,2,2,4.55,1,1.0,0,82.0
52.31832,4.95508,2018,20,1.58,63,6,2,4,4.78,2,1.0,1,45.0
52.35647,4.93132,2021,12,0.36,2,2,7,2,5.0,1,1.0,0,86.0
52.35541,4.892,2013,21,0.01,1,5,1,3,5.0,3,1.5,0,189.0
52.38768,4.88021,2012,28,0.19,9,6,2,4,4.78,1,1.0,1,160.0
52.36689127820215,4.85573123967376,2016,34,0.0,0,4,0,2,0.0,7,1.5,0,170.0
52.35168,4.88764,2016,16,0.0,0,2,0,4,0.0,3,1.5,0,280.0
52.35217,4.92153,2021,17,2.04,7,2,6,4,5.0,2,1.0,0,166.0
52.36046,4.91517,2019,24,1.58,41,6,1,2,4.95,1,1.0,1,150.0
52.35555,4.878,2020,8,0.79,12,7,0,2,4.58,1,1.0,1,121.0
52.34952,4.88855,2021,45,0.0,0,2,0,2,0.0,3,1.5,0,108.0
52.38182,4.84981,2014,16,0.0,0,3,0,4,0.0,2,1.5,0,246.0
52.366253,4.934817,2019,22,3.67,102,7,2,2,4.51,1,1.0,0,49.0
52.35699,4.93302,2013,26,0.31,10,8,1,3,4.89,2,1.5,0,200.0
52.36443,4.93467,2016,23,1.06,5,6,1,2,5.0,2,1.5,1,131.0
52.3542,4.99139,2018,21,0.28,12,5,2,4,5.0,3,1.5,0,229.0
52.36748,4.91097,2015,27,0.22,6,3,1,2,5.0,2,1.5,0,250.0
52.35109,4.84938,2017,27,5.34,290,9,2,2,4.7,1,1.0,1,79.0
52.35992,4.89328,2014,29,0.24,6,5,1,2,5.0,180,1.0,0,60.0
52.38215,4.88782,2016,46,0.25,14,3,1,4,5.0,2,1.5,0,275.0
52.31217,4.99983,2013,25,0.66,61,4,5,2,4.63,1,1.0,0,98.0
52.417,4.89459,2013,16,1.02,58,5,1,2,4.58,2,1.0,1,120.0
52.35301,4.8847,2017,22,0.13,7,3,1,3,5.0,7,1.0,0,120.0
52.36539,4.89498,2018,42,2.05,3,7,1,5,5.0,1,1.5,1,303.0
52.36925,4.88618,2017,13,0.36,19,6,2,2,4.79,2,1.0,1,183.0
52.35503,4.90349,2014,19,0.49,39,4,1,2,4.87,3,1.0,0,117.0
52.35537,4.9251,2013,12,0.04,2,4,1,2,5.0,4,1.0,0,85.0
52.37292,4.8203,2011,36,0.11,3,9,1,4,5.0,2,1.5,0,120.0
52.38322,4.90275,2019,11,0.23,4,2,12,2,4.25,1,1.0,0,101.0
52.38241,4.88165,2012,40,0.2,8,2,1,2,5.0,3,1.0,0,179.0
52.39179,4.91164,2016,19,0.0,0,6,7,4,0.0,1,1.0,1,174.0
52.3592,4.85999,2012,30,0.4,19,6,1,2,4.82,9,1.0,0,103.0
52.37013,4.89299,2015,1,0.45,23,4,35,3,4.57,3,1.0,0,84.0
52.37192,4.91006,2019,12,15.2,267,2,2,2,4.13,1,1.0,0,63.0
52.36945,4.92002,2012,8,0.08,6,4,1,2,4.8,2,1.0,0,156.0
52.35178,4.7862,2012,40,0.0,0,3,1,5,0.0,14,1.5,0,175.0
52.35331,4.89781,2018,12,1.14,35,7,2,2,4.86,3,1.0,1,74.0
52.35623,4.90367,2016,21,0.34,18,5,1,2,5.0,3,1.0,0,150.0
52.35723,4.85696,2014,26,3.38,201,8,1,3,4.81,3,1.0,1,61.0
52.35585,4.90106,2011,28,0.49,33,9,1,2,4.97,3,1.0,0,130.0
52.37172,4.93748,2019,39,1.46,43,5,2,2,4.91,1,1.5,1,93.0
52.35183,4.90542,2014,49,0.27,7,5,0,4,5.0,3,1.5,0,295.0
52.38772,4.93933,2013,26,1.02,95,8,1,2,4.83,3,1.0,1,180.0
52.35365,4.8873,2013,12,0.0,0,3,5,2,0.0,20,1.0,0,85.0
52.35498,4.89976,2015,38,0.97,16,6,2,4,4.94,4,1.5,1,163.0
